DATE_ONLY,Lot,DATE_LOT,anomaly_window_count,max_combined_score,lot_status,severity_index,severity_bucket,assigned_image_seq,assigned_error_id,assigned_image_name,yolo_link_status,zip_internal_path,assigned_image_exists_extracted,local_image_path
2021-10-06,21,2021-10-06_21,0,3.2847789070082087,주의,3.28,Caution,31,31,KEMP_IMG_DATA_Error_31.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_31.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_31.png
2021-09-28,13,2021-09-28_13,0,3.2830791404375144,주의,3.28,Caution,173,183,KEMP_IMG_DATA_Error_183.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_183.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_183.png
2021-09-09,20,2021-09-09_20,0,3.278146763809392,주의,3.28,Caution,21,21,KEMP_IMG_DATA_Error_21.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_21.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_21.png
2021-09-16,18,2021-09-16_18,0,3.2779572668138863,주의,3.28,Caution,8,8,KEMP_IMG_DATA_Error_8.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_8.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_8.png
2021-09-08,21,2021-09-08_21,0,3.272945705170038,주의,3.27,Caution,45,45,KEMP_IMG_DATA_Error_45.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_45.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_45.png
2021-09-07,16,2021-09-07_16,0,3.27056420031022,주의,3.27,Caution,119,123,KEMP_IMG_DATA_Error_123.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_123.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_123.png
2021-09-16,5,2021-09-16_5,0,3.262394550017405,주의,3.26,Caution,77,77,KEMP_IMG_DATA_Error_77.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_77.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_77.png
2021-09-24,6,2021-09-24_6,0,3.2454507011218654,주의,3.25,Caution,163,173,KEMP_IMG_DATA_Error_173.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_173.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_173.png
2021-10-18,1,2021-10-18_1,0,3.24288517110282,주의,3.24,Caution,202,237,KEMP_IMG_DATA_Error_237.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_237.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_237.png
2021-09-27,20,2021-09-27_20,0,3.2345302250659165,주의,3.23,Caution,146,154,KEMP_IMG_DATA_Error_154.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_154.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_154.png
2021-10-07,4,2021-10-07_4,0,3.220499764127906,주의,3.22,Caution,218,253,KEMP_IMG_DATA_Error_253.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_253.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_253.png
2021-10-19,8,2021-10-19_8,0,3.2035265145847003,주의,3.2,Caution,190,225,KEMP_IMG_DATA_Error_225.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_225.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_225.png
2021-09-27,5,2021-09-27_5,0,3.1927684990583307,주의,3.19,Caution,153,162,KEMP_IMG_DATA_Error_162.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_162.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_162.png
2021-09-15,7,2021-09-15_7,0,3.19112102217379,주의,3.19,Caution,131,139,KEMP_IMG_DATA_Error_139.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_139.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_139.png
2021-10-14,6,2021-10-14_6,0,3.17938842992346,주의,3.18,Caution,93,93,KEMP_IMG_DATA_Error_93.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_93.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_93.png
2021-09-30,12,2021-09-30_12,0,3.1656842533360123,주의,3.17,Caution,155,165,KEMP_IMG_DATA_Error_165.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_165.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_165.png
2021-10-13,3,2021-10-13_3,0,3.165241688729504,주의,3.17,Caution,229,264,KEMP_IMG_DATA_Error_264.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_264.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_264.png
2021-10-08,20,2021-10-08_20,0,3.162713892797836,주의,3.16,Caution,13,13,KEMP_IMG_DATA_Error_13.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_13.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_13.png
2021-09-08,17,2021-09-08_17,0,3.150768780368105,주의,3.15,Caution,156,166,KEMP_IMG_DATA_Error_166.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_166.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_166.png
2021-09-23,14,2021-09-23_14,0,3.148890777343273,주의,3.15,Caution,167,177,KEMP_IMG_DATA_Error_177.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_177.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_177.png
2021-10-08,9,2021-10-08_9,0,3.1396708551455697,주의,3.14,Caution,143,151,KEMP_IMG_DATA_Error_151.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_151.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_151.png
2021-10-12,12,2021-10-12_12,0,3.1383402203132285,주의,3.14,Caution,28,28,KEMP_IMG_DATA_Error_28.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_28.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_28.png
2021-10-18,5,2021-10-18_5,0,3.1265265680583747,주의,3.13,Caution,89,89,KEMP_IMG_DATA_Error_89.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_89.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_89.png
2021-10-15,20,2021-10-15_20,0,3.1233066434947814,주의,3.12,Caution,61,61,KEMP_IMG_DATA_Error_61.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_61.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_61.png
2021-09-09,8,2021-09-09_8,0,3.1210013257060263,주의,3.12,Caution,119,123,KEMP_IMG_DATA_Error_123.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_123.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_123.png
2021-09-14,21,2021-09-14_21,0,3.10702323824454,주의,3.11,Caution,85,85,KEMP_IMG_DATA_Error_85.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_85.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_85.png
2021-09-23,9,2021-09-23_9,0,3.1005603897144023,주의,3.1,Caution,12,12,KEMP_IMG_DATA_Error_12.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_12.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_12.png
2021-10-05,2,2021-10-05_2,0,3.095141603855861,주의,3.1,Caution,141,149,KEMP_IMG_DATA_Error_149.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_149.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_149.png
2021-09-16,9,2021-09-16_9,0,3.0897675022676547,주의,3.09,Caution,199,234,KEMP_IMG_DATA_Error_234.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_234.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_234.png
2021-10-25,12,2021-10-25_12,0,3.08321116125938,주의,3.08,Caution,119,123,KEMP_IMG_DATA_Error_123.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_123.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_123.png
2021-10-22,19,2021-10-22_19,0,3.0785697975448625,주의,3.08,Caution,79,79,KEMP_IMG_DATA_Error_79.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_79.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_79.png
2021-09-23,19,2021-09-23_19,0,3.0781805181240824,주의,3.08,Caution,86,86,KEMP_IMG_DATA_Error_86.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_86.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_86.png
2021-09-14,12,2021-09-14_12,0,3.0706316944414285,주의,3.07,Caution,42,42,KEMP_IMG_DATA_Error_42.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_42.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_42.png
2021-09-14,2,2021-09-14_2,0,3.0689716427547244,주의,3.07,Caution,204,239,KEMP_IMG_DATA_Error_239.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_239.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_239.png
2021-09-16,15,2021-09-16_15,0,3.059296562074848,주의,3.06,Caution,149,158,KEMP_IMG_DATA_Error_158.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_158.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_158.png
2021-09-14,4,2021-09-14_4,0,3.051268770345084,주의,3.05,Caution,30,30,KEMP_IMG_DATA_Error_30.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_30.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_30.png
2021-09-28,10,2021-09-28_10,0,3.0406271904751465,주의,3.04,Caution,77,77,KEMP_IMG_DATA_Error_77.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_77.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_77.png
2021-09-23,2,2021-09-23_2,0,3.038557351138282,주의,3.04,Caution,30,30,KEMP_IMG_DATA_Error_30.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_30.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_30.png
2021-10-19,19,2021-10-19_19,0,3.027683350264441,주의,3.03,Caution,57,57,KEMP_IMG_DATA_Error_57.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_57.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_57.png
2021-09-15,18,2021-09-15_18,0,3.0176291003176168,주의,3.02,Caution,234,269,KEMP_IMG_DATA_Error_269.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_269.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_269.png
2021-10-06,4,2021-10-06_4,0,3.0121140044377555,주의,3.01,Caution,209,244,KEMP_IMG_DATA_Error_244.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_244.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_244.png
2021-09-14,5,2021-09-14_5,0,3.009586411267339,주의,3.01,Caution,60,60,KEMP_IMG_DATA_Error_60.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_60.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_60.png
2021-09-23,20,2021-09-23_20,0,3.0089509541797392,주의,3.01,Caution,116,120,KEMP_IMG_DATA_Error_120.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_120.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_120.png
2021-10-01,12,2021-10-01_12,0,2.976406756256167,주의,2.98,Caution,186,221,KEMP_IMG_DATA_Error_221.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_221.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_221.png
2021-10-12,17,2021-10-12_17,0,2.9752804807551225,주의,2.98,Caution,182,217,KEMP_IMG_DATA_Error_217.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_217.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_217.png
2021-09-08,9,2021-09-08_9,0,2.9691648447233403,주의,2.97,Caution,142,150,KEMP_IMG_DATA_Error_150.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_150.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_150.png
2021-10-18,20,2021-10-18_20,0,2.9678987280175644,주의,2.97,Caution,81,81,KEMP_IMG_DATA_Error_81.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_81.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_81.png
2021-09-09,14,2021-09-09_14,0,2.9570586415786773,주의,2.96,Caution,68,68,KEMP_IMG_DATA_Error_68.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_68.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_68.png
2021-10-26,13,2021-10-26_13,0,2.9549961149106867,주의,2.95,Caution,156,166,KEMP_IMG_DATA_Error_166.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_166.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_166.png
2021-10-25,21,2021-10-25_21,0,2.9541430708709835,주의,2.95,Caution,161,171,KEMP_IMG_DATA_Error_171.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_171.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_171.png
2021-10-08,15,2021-10-08_15,0,2.947843691727922,주의,2.95,Caution,91,91,KEMP_IMG_DATA_Error_91.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_91.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_91.png
2021-10-13,21,2021-10-13_21,0,2.943231312840528,주의,2.94,Caution,76,76,KEMP_IMG_DATA_Error_76.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_76.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_76.png
2021-09-09,1,2021-09-09_1,0,2.917220769017754,주의,2.92,Caution,136,144,KEMP_IMG_DATA_Error_144.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_144.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_144.png
2021-10-19,5,2021-10-19_5,0,2.905348950640444,주의,2.91,Caution,94,94,KEMP_IMG_DATA_Error_94.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_94.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_94.png
2021-09-27,13,2021-09-27_13,0,2.903449158725767,주의,2.9,Caution,162,172,KEMP_IMG_DATA_Error_172.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_172.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_172.png
2021-09-08,5,2021-09-08_5,0,2.895806438902508,주의,2.9,Caution,17,17,KEMP_IMG_DATA_Error_17.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_17.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_17.png
2021-09-07,12,2021-09-07_12,0,2.8851121159441857,주의,2.89,Caution,227,262,KEMP_IMG_DATA_Error_262.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_262.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_262.png
2021-09-27,1,2021-09-27_1,0,2.883520276983386,주의,2.88,Caution,26,26,KEMP_IMG_DATA_Error_26.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_26.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_26.png
2021-09-23,18,2021-09-23_18,0,2.876282680151874,주의,2.88,Caution,53,53,KEMP_IMG_DATA_Error_53.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_53.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_53.png
2021-09-28,4,2021-09-28_4,0,2.872411308671301,주의,2.87,Caution,126,134,KEMP_IMG_DATA_Error_134.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_134.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_134.png
2021-09-13,1,2021-09-13_1,0,2.857243991694949,주의,2.86,Caution,164,174,KEMP_IMG_DATA_Error_174.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_174.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_174.png
2021-10-26,16,2021-10-26_16,0,2.855538454879812,주의,2.86,Caution,12,12,KEMP_IMG_DATA_Error_12.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_12.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_12.png
2021-09-14,22,2021-09-14_22,0,2.8498836268957586,주의,2.85,Caution,113,113,KEMP_IMG_DATA_Error_113.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_113.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_113.png
2021-10-12,15,2021-10-12_15,0,2.8474148212561925,주의,2.85,Caution,118,122,KEMP_IMG_DATA_Error_122.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_122.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_122.png
2021-09-27,16,2021-09-27_16,0,2.8367666692593434,주의,2.84,Caution,18,18,KEMP_IMG_DATA_Error_18.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_18.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_18.png
2021-09-10,2,2021-09-10_2,0,2.8351286446936315,주의,2.84,Caution,173,183,KEMP_IMG_DATA_Error_183.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_183.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_183.png
2021-10-20,3,2021-10-20_3,0,2.827070642073007,주의,2.83,Caution,38,38,KEMP_IMG_DATA_Error_38.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_38.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_38.png
2021-09-28,12,2021-09-28_12,0,2.81517207532512,주의,2.82,Caution,137,145,KEMP_IMG_DATA_Error_145.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_145.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_145.png
2021-09-27,19,2021-09-27_19,0,2.81387200225066,주의,2.81,Caution,111,111,KEMP_IMG_DATA_Error_111.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_111.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_111.png
2021-10-07,13,2021-10-07_13,0,2.8131495121182333,주의,2.81,Caution,21,21,KEMP_IMG_DATA_Error_21.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_21.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_21.png
2021-10-21,17,2021-10-21_17,0,2.803838342239012,주의,2.8,Caution,7,7,KEMP_IMG_DATA_Error_7.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_7.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_7.png
2021-10-05,21,2021-10-05_21,0,2.80180553077225,주의,2.8,Caution,19,19,KEMP_IMG_DATA_Error_19.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_19.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_19.png
2021-09-14,20,2021-09-14_20,0,2.800758022465193,주의,2.8,Caution,51,51,KEMP_IMG_DATA_Error_51.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_51.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_51.png
2021-10-20,4,2021-10-20_4,0,2.7953471974628785,주의,2.8,Caution,69,69,KEMP_IMG_DATA_Error_69.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_69.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_69.png
2021-10-14,12,2021-10-14_12,0,2.7856658426875964,주의,2.79,Caution,39,39,KEMP_IMG_DATA_Error_39.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_39.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_39.png
2021-09-30,11,2021-09-30_11,0,2.783446767346022,주의,2.78,Caution,120,124,KEMP_IMG_DATA_Error_124.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_124.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_124.png
2021-09-14,17,2021-09-14_17,0,2.7756201952964275,주의,2.78,Caution,194,229,KEMP_IMG_DATA_Error_229.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_229.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_229.png
2021-10-18,19,2021-10-18_19,0,2.76954828355942,주의,2.77,Caution,48,48,KEMP_IMG_DATA_Error_48.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_48.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_48.png
2021-09-24,22,2021-09-24_22,0,2.760439408431917,주의,2.76,Caution,183,218,KEMP_IMG_DATA_Error_218.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_218.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_218.png
2021-10-19,16,2021-10-19_16,0,2.7585742721116464,주의,2.76,Caution,198,233,KEMP_IMG_DATA_Error_233.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_233.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_233.png
2021-09-10,12,2021-09-10_12,0,2.749911544013031,주의,2.75,Caution,10,10,KEMP_IMG_DATA_Error_10.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_10.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_10.png
